tipo,codigo_tabela,cod_produto,variacao,campo,valor_atual_sistema,valor_senior,nome_atual_sistema,nome_senior,preco_atual_sistema,preco_senior,desconto_atual_sistema,desconto_senior,quantidade_minima,synced_at,origem
INSERIR,A201,SANDMINII,FRAN,item,,existe,,SANDUICHE MINI MI00001,,7.88,,0,1,2026-06-25T14:56:51.977093Z,Senior ERP - item existe no Senior e nao existe no sistema
INSERIR,A201,SANDMINII,PEPE,item,,existe,,SANDUICHE MINI MI00002,,7.88,,0,1,2026-06-25T14:56:51.977093Z,Senior ERP - item existe no Senior e nao existe no sistema
INSERIR,A201,SANDMINII,SLM,item,,existe,,SANDUICHE MINI MI00003,,7.88,,0,1,2026-06-25T14:56:51.977093Z,Senior ERP - item existe no Senior e nao existe no sistema
INSERIR,A201,SANDTRIOM,FRAN,item,,existe,,SANDUICHE TRIO MIX TR00006,,11.07,,0,1,2026-06-25T14:56:51.977093Z,Senior ERP - item existe no Senior e nao existe no sistema
INSERIR,A201,SANDTRIOM,PEPE,item,,existe,,SANDUICHE TRIO MIX,,11.07,,0,1,2026-06-25T14:56:51.977093Z,Senior ERP - item existe no Senior e nao existe no sistema
INSERIR,A201,SANDTRIOM,SLM,item,,existe,,SANDUICHE TRIO MIX TR00001,,11.07,,0,1,2026-06-25T14:56:51.977093Z,Senior ERP - item existe no Senior e nao existe no sistema
INSERIR,A201,SANDUNICA,FRAZ,item,,existe,,SANDUICHE INTEGRAL SN00002,,9.51,,0,1,2026-06-25T14:56:51.977093Z,Senior ERP - item existe no Senior e nao existe no sistema
INSERIR,A201,SANDUNICA,MUSB,item,,existe,,SANDUICHE INTEGRAL,,9.51,,0,1,2026-06-25T14:56:51.977093Z,Senior ERP - item existe no Senior e nao existe no sistema
INSERIR,A201,SANDUNICA,PEPE,item,,existe,,SANDUICHE INTEGRAL SN00004,,9.51,,0,1,2026-06-25T14:56:51.977093Z,Senior ERP - item existe no Senior e nao existe no sistema
INSERIR,A201,SANDUNICA,SALM,item,,existe,,SANDUICHE INTEGRAL,,9.51,,0,1,2026-06-25T14:56:51.977093Z,Senior ERP - item existe no Senior e nao existe no sistema
INSERIR,A201,SBSSSABH,05L,item,,existe,,SUCO BOLSA ABACAXI COM HORTELA,,33.8,,0,1,2026-06-25T14:56:51.977093Z,Senior ERP - item existe no Senior e nao existe no sistema
INSERIR,A201,SBSSSCAJ,05L,item,,existe,,SUCO BOLSA CAJU,,28.08,,0,1,2026-06-25T14:56:51.977093Z,Senior ERP - item existe no Senior e nao existe no sistema
INSERIR,A201,SBSSSCLA,05L,item,,existe,,SUCO BOLSA COMPOSTO DE LARANJA,,29.46,,0,1,2026-06-25T14:56:51.977093Z,Senior ERP - item existe no Senior e nao existe no sistema
INSERIR,A201,SBSSSGOI,05L,item,,existe,,SUCO BOLSA GOIABA,,27.04,,0,1,2026-06-25T14:56:51.977093Z,Senior ERP - item existe no Senior e nao existe no sistema
INSERIR,A201,SBSSSLAR,05L,item,,existe,,SUCO BOLSA LARANJA,,41.84,,0,1,2026-06-25T14:56:51.977093Z,Senior ERP - item existe no Senior e nao existe no sistema
INSERIR,A201,SBSSSMAN,05L,item,,existe,,,,27.56,,0,1,2026-06-25T14:56:51.977093Z,Senior ERP - item existe no Senior e nao existe no sistema
INSERIR,A201,SBSSSMAR,05L,item,,existe,,SUCO BOLSA MARACUJA,,39.05,,0,1,2026-06-25T14:56:51.977093Z,Senior ERP - item existe no Senior e nao existe no sistema
INSERIR,A201,SBSSSUVA,05L,item,,existe,,NECTAR BOLSA UVA,,36.92,,0,1,2026-06-25T14:56:51.977093Z,Senior ERP - item existe no Senior e nao existe no sistema
INSERIR,A201,SCPSSCAJ,200,item,,existe,,SUCO COPO CAJU,,1.72,,0,1,2026-06-25T14:56:51.977093Z,Senior ERP - item existe no Senior e nao existe no sistema
INSERIR,A201,SCPSSGOI,200,item,,existe,,SUCO COPO GOIABA,,1.72,,0,1,2026-06-25T14:56:51.977093Z,Senior ERP - item existe no Senior e nao existe no sistema
INSERIR,A201,SCPSSLAR,115,item,,existe,,SUCO COPO LARANJA 115ML,,1.37,,0,1,2026-06-25T14:56:51.977093Z,Senior ERP - item existe no Senior e nao existe no sistema
INSERIR,A201,SCPSSLAR,200,item,,existe,,SUCO COPO LARANJA 200ML,,2.31,,0,1,2026-06-25T14:56:51.977093Z,Senior ERP - item existe no Senior e nao existe no sistema
INSERIR,A201,SCPSSMAC,115,item,,existe,,SUCO COPO MACA 115ML,,1.37,,0,1,2026-06-25T14:56:51.977093Z,Senior ERP - item existe no Senior e nao existe no sistema
INSERIR,A201,SCPSSMAR,200,item,,existe,,SUCO COPO MARACUJA,,2.15,,0,1,2026-06-25T14:56:51.977093Z,Senior ERP - item existe no Senior e nao existe no sistema
INSERIR,A201,SCPSSUVA,200,item,,existe,,NECTAR COPO UVA,,2.34,,0,1,2026-06-25T14:56:51.977093Z,Senior ERP - item existe no Senior e nao existe no sistema
INSERIR,A201,SGPSSCLA,05L,item,,existe,,SUCO GALÃO PET LARANJA ADOCADO,,31.25,,0,1,2026-06-25T14:56:51.977093Z,Senior ERP - item existe no Senior e nao existe no sistema
INSERIR,A201,SGPSSLAR,05L,item,,existe,,SUCO GALAO LARANJA PET,,43.68,,0,1,2026-06-25T14:56:51.977093Z,Senior ERP - item existe no Senior e nao existe no sistema
INSERIR,A201,SGPSSMMA,05L,item,,existe,,SUCO GALÃO PET MANGA E MARACUJA,,41.2,,0,1,2026-06-25T14:56:51.977093Z,Senior ERP - item existe no Senior e nao existe no sistema
INSERIR,A201,SGPSSUVA,05L,item,,existe,,NECTAR GALAO UVA PET,,40.22,,0,1,2026-06-25T14:56:51.977093Z,Senior ERP - item existe no Senior e nao existe no sistema
INSERIR,A201,SGRSSABH,300,item,,existe,,SUCO GARRAFA ABACAXI COM HORTELA,,3.28,,0,1,2026-06-25T14:56:51.977093Z,Senior ERP - item existe no Senior e nao existe no sistema
INSERIR,A201,SGRSSABH,900,item,,existe,,SUCO GARRAFA ABACAXI COM HORTELA,,7.75,,0,1,2026-06-25T14:56:51.977093Z,Senior ERP - item existe no Senior e nao existe no sistema
INSERIR,A201,SGRSSCAJ,1L7,item,,existe,,SUCO GARRAFA CAJU,,11.7,,0,1,2026-06-25T14:56:51.977093Z,Senior ERP - item existe no Senior e nao existe no sistema
INSERIR,A201,SGRSSCAJ,300,item,,existe,,SUCO GARRAFA CAJU,,3.8,,0,1,2026-06-25T14:56:51.977093Z,Senior ERP - item existe no Senior e nao existe no sistema
INSERIR,A201,SGRSSCAJ,900,item,,existe,,SUCO GARRAFA CAJU,,6.66,,0,1,2026-06-25T14:56:51.977093Z,Senior ERP - item existe no Senior e nao existe no sistema
INSERIR,A201,SGRSSCOC,900,item,,existe,,AGUA GARRAFA DE COCO,,10.2,,0,1,2026-06-25T14:56:51.977093Z,Senior ERP - item existe no Senior e nao existe no sistema
INSERIR,A201,SGRSSGOI,900,item,,existe,,SUCO GARRAFA GOIABA,,6.66,,0,1,2026-06-25T14:56:51.977093Z,Senior ERP - item existe no Senior e nao existe no sistema
INSERIR,A201,SGRSSLAR,1L7,item,,existe,,SUCO GARRAFA PASTEURIZADO DE LARANJA,,17.3,,0,1,2026-06-25T14:56:51.977093Z,Senior ERP - item existe no Senior e nao existe no sistema
INSERIR,A201,SGRSSLAR,300,item,,existe,,SUCO GARRAFA PASTEURIZADO DE LARANJA,,4.05,,0,1,2026-06-25T14:56:51.977093Z,Senior ERP - item existe no Senior e nao existe no sistema
INSERIR,A201,SGRSSLAR,900,item,,existe,,SUCO GARRAFA PASTEURIZADO DE LARANJA,,9.55,,0,1,2026-06-25T14:56:51.977093Z,Senior ERP - item existe no Senior e nao existe no sistema
INSERIR,A201,SGRSSLMO,900,item,,existe,,SUCO GARRAFA LARANJA COM MORANGO,,11.0,,0,1,2026-06-25T14:56:51.977093Z,Senior ERP - item existe no Senior e nao existe no sistema
INSERIR,A201,SGRSSMAR,1L7,item,,existe,,SUCO GARRAFA MARACUJA,,16.72,,0,1,2026-06-25T14:56:51.977093Z,Senior ERP - item existe no Senior e nao existe no sistema
INSERIR,A201,SGRSSMAR,900,item,,existe,,SUCO GARRAFA MARACUJA 900 ML,,8.8,,0,1,2026-06-25T14:56:51.977093Z,Senior ERP - item existe no Senior e nao existe no sistema
INSERIR,A201,SGRSSMMA,300,item,,existe,,SUCO GARRAFA MANGA E MARACUJA,,4.64,,0,1,2026-06-25T14:56:51.977093Z,Senior ERP - item existe no Senior e nao existe no sistema
INSERIR,A201,SGRSSMMA,900,item,,existe,,SUCO GARRAFA MANGA E MARACUJA,,7.9,,0,1,2026-06-25T14:56:51.977093Z,Senior ERP - item existe no Senior e nao existe no sistema
INSERIR,A201,SGRSSUVA,1L7,item,,existe,,NECTAR GARRAFA UVA,,15.81,,0,1,2026-06-25T14:56:51.977093Z,Senior ERP - item existe no Senior e nao existe no sistema
INSERIR,A201,WRAPUNICA,FRAN,item,,existe,,WRAP SANDUICHE WP00002,,9.42,,0,1,2026-06-25T14:56:51.977093Z,Senior ERP - item existe no Senior e nao existe no sistema
INSERIR,A201,WRAPUNICA,PEPE,item,,existe,,WRAP SANDUICHE WP00003,,9.42,,0,1,2026-06-25T14:56:51.977093Z,Senior ERP - item existe no Senior e nao existe no sistema
INSERIR,A201,WRAPUNICA,TXM,item,,existe,,WRAP SANDUICHE WP00006,,9.42,,0,1,2026-06-25T14:56:51.977093Z,Senior ERP - item existe no Senior e nao existe no sistema
INSERIR,A202,CBSSSLAR,05L,item,,existe,,CONC BOLSA LARANJA,,43.89,,0,1,2026-06-25T14:56:51.977093Z,Senior ERP - item existe no Senior e nao existe no sistema
INSERIR,A202,CREPDISPL,CHOC,item,,existe,,CREPE DISPLAY,,1.95,,0,1,2026-06-25T14:56:51.977093Z,Senior ERP - item existe no Senior e nao existe no sistema
INSERIR,A202,CREPDISPL,DDL,item,,existe,,CREPE DISPLAY,,1.95,,0,1,2026-06-25T14:56:51.977093Z,Senior ERP - item existe no Senior e nao existe no sistema
INSERIR,A202,CREPUNICA,CHOC,item,,existe,,CREPE UNIDADE CP00002,,10.8,,0,1,2026-06-25T14:56:51.977093Z,Senior ERP - item existe no Senior e nao existe no sistema
INSERIR,A202,CREPUNICA,CROC,item,,existe,,CREPE UNIDADE,,10.8,,0,1,2026-06-25T14:56:51.977093Z,Senior ERP - item existe no Senior e nao existe no sistema
INSERIR,A202,CREPUNICA,DDL,item,,existe,,CREPE UNIDADE,,10.8,,0,1,2026-06-25T14:56:51.977093Z,Senior ERP - item existe no Senior e nao existe no sistema
INSERIR,A202,CREPUNICA,MOR,item,,existe,,CREPE UNIDADE,,10.8,,0,1,2026-06-25T14:56:51.977093Z,Senior ERP - item existe no Senior e nao existe no sistema
INSERIR,A202,GRAN02KG,AMOPER,item,,existe,,"GRANEL  2,0KG 154940",,60.69,,0,1,2026-06-25T14:56:51.977093Z,Senior ERP - item existe no Senior e nao existe no sistema
INSERIR,A202,GRAN02KG,BAMREC,item,,existe,,"GRANEL  2,0KG 154939",,60.69,,0,1,2026-06-25T14:56:51.977093Z,Senior ERP - item existe no Senior e nao existe no sistema
INSERIR,A202,GRAN02KG,BEMCAS,item,,existe,,"GRANEL  2,0KG 154942",,60.69,,0,1,2026-06-25T14:56:51.977093Z,Senior ERP - item existe no Senior e nao existe no sistema
INSERIR,A202,GRAN02KG,BISUGA,item,,existe,,"GRANEL  2,0KG 154938",,60.69,,0,1,2026-06-25T14:56:51.977093Z,Senior ERP - item existe no Senior e nao existe no sistema
INSERIR,A202,GRAN02KG,BJOFRE,item,,existe,,"GRANEL  2,0KG 154934",,60.69,,0,1,2026-06-25T14:56:51.977093Z,Senior ERP - item existe no Senior e nao existe no sistema
INSERIR,A202,GRAN02KG,CASADI,item,,existe,,"GRANEL  2,0KG 154937",,60.69,,0,1,2026-06-25T14:56:51.977093Z,Senior ERP - item existe no Senior e nao existe no sistema
INSERIR,A202,GRAN02KG,CHOIRI,item,,existe,,"GRANEL  2,0KG 154936",,79.59,,0,1,2026-06-25T14:56:51.977093Z,Senior ERP - item existe no Senior e nao existe no sistema
INSERIR,A202,GRAN02KG,FORFLO,item,,existe,,"GRANEL  2,0KG 154941",,60.69,,0,1,2026-06-25T14:56:51.977093Z,Senior ERP - item existe no Senior e nao existe no sistema
INSERIR,A202,GRAN02KG,JUJU,item,,existe,,"GRANEL  2,0KG 154948",,60.69,,0,1,2026-06-25T14:56:51.977093Z,Senior ERP - item existe no Senior e nao existe no sistema
INSERIR,A202,GRAN02KG,PALCHO,item,,existe,,"GRANEL  2,0KG 154945",,79.59,,0,1,2026-06-25T14:56:51.977093Z,Senior ERP - item existe no Senior e nao existe no sistema
INSERIR,A202,GRAN02KG,RECAME,item,,existe,,"GRANEL  2,0KG 154947",,60.69,,0,1,2026-06-25T14:56:51.977093Z,Senior ERP - item existe no Senior e nao existe no sistema
INSERIR,A202,GRAN02KG,ROEJU,item,,existe,,"GRANEL  2,0KG 154935",,60.69,,0,1,2026-06-25T14:56:51.977093Z,Senior ERP - item existe no Senior e nao existe no sistema
INSERIR,A202,GRAN02KG,ROSNAT,item,,existe,,"GRANEL  2,0KG 154933",,60.69,,0,1,2026-06-25T14:56:51.977093Z,Senior ERP - item existe no Senior e nao existe no sistema
INSERIR,A202,GRAN02KG,SOLAME,item,,existe,,"GRANEL  2,0KG 154943",,60.69,,0,1,2026-06-25T14:56:51.977093Z,Senior ERP - item existe no Senior e nao existe no sistema
INSERIR,A202,GRAN02KG,SQLTCO,item,,existe,,"GRANEL  2,0KG 154932",,60.69,,0,1,2026-06-25T14:56:51.977093Z,Senior ERP - item existe no Senior e nao existe no sistema
INSERIR,A202,GRAN02KG,TUBINH,item,,existe,,"GRANEL  2,0KG 154936",,60.69,,0,1,2026-06-25T14:56:51.977093Z,Senior ERP - item existe no Senior e nao existe no sistema
INSERIR,A202,MADEACUCA,UNI,item,,existe,,,,9.61,,0,1,2026-06-25T14:56:51.977093Z,Senior ERP - item existe no Senior e nao existe no sistema
INSERIR,A202,MADELGCHO,CHOC,item,,existe,,MADELEINE LONGA CHOCO - ML00002 ML00002,,9.61,,0,1,2026-06-25T14:56:51.977093Z,Senior ERP - item existe no Senior e nao existe no sistema
INSERIR,A202,MADERECHE,CHOC,item,,existe,,MADELEINE RECHEADO,,9.61,,0,1,2026-06-25T14:56:51.977093Z,Senior ERP - item existe no Senior e nao existe no sistema
INSERIR,A202,MADETRADI,CHOC,item,,existe,,MADELEINE TRAD NATURAL,,9.61,,0,1,2026-06-25T14:56:51.977093Z,Senior ERP - item existe no Senior e nao existe no sistema
INSERIR,A202,MADETRADI,GRAN,item,,existe,,MADELEINE TRAD NATURAL,,9.61,,0,1,2026-06-25T14:56:51.977093Z,Senior ERP - item existe no Senior e nao existe no sistema
INSERIR,A202,MADETRADI,UNI,item,,existe,,MADELEINE TRAD NATURAL MT00001,,9.61,,0,1,2026-06-25T14:56:51.977093Z,Senior ERP - item existe no Senior e nao existe no sistema
INSERIR,A202,MECA090G,UNICA,item,,existe,,MERENGUE CASEIRO 090G 151852,,6.19,,0,1,2026-06-25T14:56:51.977093Z,Senior ERP - item existe no Senior e nao existe no sistema
INSERIR,A202,PAODBRIOC,BAGT,item,,existe,,PAO DE BRIOCHE,,10.13,,0,1,2026-06-25T14:56:51.977093Z,Senior ERP - item existe no Senior e nao existe no sistema
INSERIR,A202,PAODBRIOC,FATI,item,,existe,,PAO DE BRIOCHE,,10.13,,0,1,2026-06-25T14:56:51.977093Z,Senior ERP - item existe no Senior e nao existe no sistema
INSERIR,A202,PAODBRIOC,TRAN,item,,existe,,PAO DE BRIOCHE,,10.13,,0,1,2026-06-25T14:56:51.977093Z,Senior ERP - item existe no Senior e nao existe no sistema
INSERIR,A202,PAODLEITE,GOT,item,,existe,,PAO DE LEITE,,9.4,,0,1,2026-06-25T14:56:51.977093Z,Senior ERP - item existe no Senior e nao existe no sistema
INSERIR,A202,PAODLEITE,UNI,item,,existe,,PAO DE LEITE,,9.4,,0,1,2026-06-25T14:56:51.977093Z,Senior ERP - item existe no Senior e nao existe no sistema
INSERIR,A202,POLV090G,CHIALP,item,,existe,,POLVILHO 090G 152915,,8.29,,0,1,2026-06-25T14:56:51.977093Z,Senior ERP - item existe no Senior e nao existe no sistema
INSERIR,A202,POLV090G,COALJO,item,,existe,,POLVILHO 090G 153104,,8.29,,0,1,2026-06-25T14:56:51.977093Z,Senior ERP - item existe no Senior e nao existe no sistema
INSERIR,A202,POLV090G,PARMES,item,,existe,,POLVILHO 090G 152875,,8.29,,0,1,2026-06-25T14:56:51.977093Z,Senior ERP - item existe no Senior e nao existe no sistema
INSERIR,A202,POLV090G,UNICA,item,,existe,,POLVILHO 090G,,8.29,,0,1,2026-06-25T14:56:51.977093Z,Senior ERP - item existe no Senior e nao existe no sistema
INSERIR,A202,POLV100G,BOMIVE,item,,existe,,POLVILHO 100G 150001,,8.71,,0,1,2026-06-25T14:56:51.977093Z,Senior ERP - item existe no Senior e nao existe no sistema
INSERIR,A202,POLV100G,CHIMIC,item,,existe,,POLVILHO 100G 151967,,8.71,,0,1,2026-06-25T14:56:51.977093Z,Senior ERP - item existe no Senior e nao existe no sistema
INSERIR,A202,POLV100G,SEMLAC,item,,existe,,POLVILHO 100G 152336,,8.28,,0,1,2026-06-25T14:56:51.977093Z,Senior ERP - item existe no Senior e nao existe no sistema
INSERIR,A202,POLV100G,VEGANO,item,,existe,,POLVILHO 100G 153133,,8.72,,0,1,2026-06-25T14:56:51.977093Z,Senior ERP - item existe no Senior e nao existe no sistema
INSERIR,A202,SALAITALI,UNI,item,,existe,,SALADA ITALIANA,,12.5,,0,1,2026-06-25T14:56:51.977093Z,Senior ERP - item existe no Senior e nao existe no sistema
INSERIR,A202,SALAMASSA,ATLM,item,,existe,,SALADA MASSA,,12.5,,0,1,2026-06-25T14:56:51.977093Z,Senior ERP - item existe no Senior e nao existe no sistema
INSERIR,A202,SALAMASSA,FGMZ,item,,existe,,SALADA MASSA,,12.5,,0,1,2026-06-25T14:56:51.977093Z,Senior ERP - item existe no Senior e nao existe no sistema
INSERIR,A202,SALAMENNI,UNI,item,,existe,,,,17.25,,0,1,2026-06-25T14:56:51.977093Z,Senior ERP - item existe no Senior e nao existe no sistema
INSERIR,A202,SALAMENNY,UNI,item,,existe,,SALADA MENU NY,,17.25,,0,1,2026-06-25T14:56:51.977093Z,Senior ERP - item existe no Senior e nao existe no sistema
INSERIR,A202,SALAUNICA,FRAN,item,,existe,,SALADA AS00002,,12.5,,0,1,2026-06-25T14:56:51.977093Z,Senior ERP - item existe no Senior e nao existe no sistema
INSERIR,A202,SALAUNICA,MUSB,item,,existe,,SALADA AS00005,,12.5,,0,1,2026-06-25T14:56:51.977093Z,Senior ERP - item existe no Senior e nao existe no sistema
INSERIR,A202,SALAUNICA,OVOC,item,,existe,,SALADA AS00007,,12.5,,0,1,2026-06-25T14:56:51.977093Z,Senior ERP - item existe no Senior e nao existe no sistema
INSERIR,A202,SALAUNICA,PEPE,item,,existe,,SALADA AS00004,,12.5,,0,1,2026-06-25T14:56:51.977093Z,Senior ERP - item existe no Senior e nao existe no sistema
INSERIR,A202,SANDBAGUE,CRPP,item,,existe,,SANDUICHE BAGUETE,,8.85,,0,1,2026-06-25T14:56:51.977093Z,Senior ERP - item existe no Senior e nao existe no sistema
INSERIR,A202,SANDBAGUE,FGCR,item,,existe,,SANDUICHE BAGUETE BC00001,,8.85,,0,1,2026-06-25T14:56:51.977093Z,Senior ERP - item existe no Senior e nao existe no sistema
INSERIR,A202,SANDBAGUE,FRAN,item,,existe,,SANDUICHE BAGUETE,,8.85,,0,1,2026-06-25T14:56:51.977093Z,Senior ERP - item existe no Senior e nao existe no sistema
INSERIR,A202,SANDBRIOC,FRAN,item,,existe,,SANDUICHE BRIOCHE,,9.51,,0,1,2026-06-25T14:56:51.977093Z,Senior ERP - item existe no Senior e nao existe no sistema
INSERIR,A202,SANDBRIOC,SLM,item,,existe,,SANDUICHE BRIOCHE SN00023,,9.51,,0,1,2026-06-25T14:56:51.977093Z,Senior ERP - item existe no Senior e nao existe no sistema
INSERIR,A202,SANDCMINI,FRAN,item,,existe,,SANDUICHE CREMOSO MINI,,6.48,,0,1,2026-06-25T14:56:51.977093Z,Senior ERP - item existe no Senior e nao existe no sistema
INSERIR,A202,SANDCMINI,PEPE,item,,existe,,SANDUICHE CREMOSO MINI MN00002,,6.48,,0,1,2026-06-25T14:56:51.977093Z,Senior ERP - item existe no Senior e nao existe no sistema
INSERIR,A202,SANDCREMO,ATUM,item,,existe,,SANDUICHE CREMOSO CR00001,,7.82,,0,1,2026-06-25T14:56:51.977093Z,Senior ERP - item existe no Senior e nao existe no sistema
INSERIR,A202,SANDCREMO,FRAN,item,,existe,,SANDUICHE CREMOSO CR00002,,7.82,,0,1,2026-06-25T14:56:51.977093Z,Senior ERP - item existe no Senior e nao existe no sistema
INSERIR,A202,SANDCREMO,PEPE,item,,existe,,SANDUICHE CREMOSO CR00004,,7.82,,0,1,2026-06-25T14:56:51.977093Z,Senior ERP - item existe no Senior e nao existe no sistema
INSERIR,A202,SANDCREMO,SALP,item,,existe,,SANDUICHE CREMOSO CR00010,,7.82,,0,1,2026-06-25T14:56:51.977093Z,Senior ERP - item existe no Senior e nao existe no sistema
INSERIR,A202,SANDCREMO,SLM,item,,existe,,SANDUICHE CREMOSO CR00011,,7.82,,0,1,2026-06-25T14:56:51.977093Z,Senior ERP - item existe no Senior e nao existe no sistema
INSERIR,A202,SANDMINII,ATCR,item,,existe,,SANDUICHE MINI ATUM COM CREAM CREAM CHEASE,,7.88,,0,1,2026-06-25T14:56:51.977093Z,Senior ERP - item existe no Senior e nao existe no sistema
INSERIR,A202,SANDMINII,PEPE,item,,existe,,SANDUICHE MINI MI00002,,7.88,,0,1,2026-06-25T14:56:51.977093Z,Senior ERP - item existe no Senior e nao existe no sistema
INSERIR,A202,SANDMINII,SLM,item,,existe,,SANDUICHE MINI MI00003,,7.88,,0,1,2026-06-25T14:56:51.977093Z,Senior ERP - item existe no Senior e nao existe no sistema
INSERIR,A202,SANDUNICA,FRAZ,item,,existe,,SANDUICHE INTEGRAL SN00002,,9.51,,0,1,2026-06-25T14:56:51.977093Z,Senior ERP - item existe no Senior e nao existe no sistema
INSERIR,A202,SANDUNICA,MUSB,item,,existe,,SANDUICHE INTEGRAL,,9.51,,0,1,2026-06-25T14:56:51.977093Z,Senior ERP - item existe no Senior e nao existe no sistema
INSERIR,A202,SANDUNICA,PEPE,item,,existe,,SANDUICHE INTEGRAL SN00004,,9.51,,0,1,2026-06-25T14:56:51.977093Z,Senior ERP - item existe no Senior e nao existe no sistema
INSERIR,A202,SANDUNICA,SALM,item,,existe,,SANDUICHE INTEGRAL,,9.51,,0,1,2026-06-25T14:56:51.977093Z,Senior ERP - item existe no Senior e nao existe no sistema
INSERIR,A202,SBSSSABH,05L,item,,existe,,SUCO BOLSA ABACAXI COM HORTELA,,35.78,,0,1,2026-06-25T14:56:51.977093Z,Senior ERP - item existe no Senior e nao existe no sistema
INSERIR,A202,SBSSSCAJ,05L,item,,existe,,SUCO BOLSA CAJU,,29.95,,0,1,2026-06-25T14:56:51.977093Z,Senior ERP - item existe no Senior e nao existe no sistema
INSERIR,A202,SBSSSCLA,05L,item,,existe,,SUCO BOLSA COMPOSTO DE LARANJA,,30.35,,0,1,2026-06-25T14:56:51.977093Z,Senior ERP - item existe no Senior e nao existe no sistema
INSERIR,A202,SBSSSGOI,05L,item,,existe,,SUCO BOLSA GOIABA,,28.91,,0,1,2026-06-25T14:56:51.977093Z,Senior ERP - item existe no Senior e nao existe no sistema
INSERIR,A202,SBSSSLAR,05L,item,,existe,,SUCO BOLSA LARANJA,,43.16,,0,1,2026-06-25T14:56:51.977093Z,Senior ERP - item existe no Senior e nao existe no sistema
INSERIR,A202,SBSSSMAN,05L,item,,existe,,,,29.54,,0,1,2026-06-25T14:56:51.977093Z,Senior ERP - item existe no Senior e nao existe no sistema
INSERIR,A202,SBSSSMAR,05L,item,,existe,,SUCO BOLSA MARACUJA,,40.92,,0,1,2026-06-25T14:56:51.977093Z,Senior ERP - item existe no Senior e nao existe no sistema
INSERIR,A202,SBSSSUVA,05L,item,,existe,,NECTAR BOLSA UVA,,39.31,,0,1,2026-06-25T14:56:51.977093Z,Senior ERP - item existe no Senior e nao existe no sistema
INSERIR,A202,SCPSSCAJ,200,item,,existe,,SUCO COPO CAJU,,1.77,,0,1,2026-06-25T14:56:51.977093Z,Senior ERP - item existe no Senior e nao existe no sistema
INSERIR,A202,SCPSSGOI,200,item,,existe,,SUCO COPO GOIABA,,1.77,,0,1,2026-06-25T14:56:51.977093Z,Senior ERP - item existe no Senior e nao existe no sistema
INSERIR,A202,SCPSSLAR,115,item,,existe,,SUCO COPO LARANJA 115ML,,1.41,,0,1,2026-06-25T14:56:51.977093Z,Senior ERP - item existe no Senior e nao existe no sistema
INSERIR,A202,SCPSSLAR,200,item,,existe,,SUCO COPO LARANJA 200ML,,2.35,,0,1,2026-06-25T14:56:51.977093Z,Senior ERP - item existe no Senior e nao existe no sistema
INSERIR,A202,SCPSSMAC,115,item,,existe,,SUCO COPO MACA 115ML,,1.41,,0,1,2026-06-25T14:56:51.977093Z,Senior ERP - item existe no Senior e nao existe no sistema
INSERIR,A202,SCPSSMAR,200,item,,existe,,SUCO COPO MARACUJA,,2.2,,0,1,2026-06-25T14:56:51.977093Z,Senior ERP - item existe no Senior e nao existe no sistema
INSERIR,A202,SCPSSUVA,200,item,,existe,,NECTAR COPO UVA,,2.4,,0,1,2026-06-25T14:56:51.977093Z,Senior ERP - item existe no Senior e nao existe no sistema
INSERIR,A202,SGPSSCLA,05L,item,,existe,,SUCO GALÃO PET LARANJA ADOCADO,,32.38,,0,1,2026-06-25T14:56:51.977093Z,Senior ERP - item existe no Senior e nao existe no sistema
INSERIR,A202,SGPSSLAR,04L,item,,existe,,SUCO GALAO LARANJA PET,,36.16,,0,1,2026-06-25T14:56:51.977093Z,Senior ERP - item existe no Senior e nao existe no sistema
INSERIR,A202,SGPSSLAR,05L,item,,existe,,SUCO GALAO LARANJA PET,,45.19,,0,1,2026-06-25T14:56:51.977093Z,Senior ERP - item existe no Senior e nao existe no sistema
INSERIR,A202,SGPSSMMA,05L,item,,existe,,SUCO GALÃO PET MANGA E MARACUJA,,42.23,,0,1,2026-06-25T14:56:51.977093Z,Senior ERP - item existe no Senior e nao existe no sistema
INSERIR,A202,SGPSSUVA,05L,item,,existe,,NECTAR GALAO UVA PET,,42.53,,0,1,2026-06-25T14:56:51.977093Z,Senior ERP - item existe no Senior e nao existe no sistema
INSERIR,A202,SGRSSABH,300,item,,existe,,SUCO GARRAFA ABACAXI COM HORTELA,,3.38,,0,1,2026-06-25T14:56:51.977093Z,Senior ERP - item existe no Senior e nao existe no sistema
INSERIR,A202,SGRSSABH,900,item,,existe,,SUCO GARRAFA ABACAXI COM HORTELA,,8.01,,0,1,2026-06-25T14:56:51.977093Z,Senior ERP - item existe no Senior e nao existe no sistema
INSERIR,A202,SGRSSCAJ,1L7,item,,existe,,SUCO GARRAFA CAJU,,12.43,,0,1,2026-06-25T14:56:51.977093Z,Senior ERP - item existe no Senior e nao existe no sistema
INSERIR,A202,SGRSSCAJ,300,item,,existe,,SUCO GARRAFA CAJU,,3.59,,0,1,2026-06-25T14:56:51.977093Z,Senior ERP - item existe no Senior e nao existe no sistema
INSERIR,A202,SGRSSCAJ,900,item,,existe,,SUCO GARRAFA CAJU,,6.92,,0,1,2026-06-25T14:56:51.977093Z,Senior ERP - item existe no Senior e nao existe no sistema
